campaign_id,campaign_name,date,canal,impresiones,aperturas,clics,costo,ctr,cpc
447485f1-7601-4224-920e-acc501d898db,Campaña 2,2024-04-16,Google ads,9755,,145,999,0.01486417221937468,6.889655172413793
779cec5f-be15-434f-8620-8c91d9d4fd93,Campaña 9,2024-05-30,Google ads,2757,,456,330,0.16539717083786726,0.7236842105263158
c27e865d-e2dd-4f35-9be0-ded4a8cf8fb4,Campaña 3,2024-02-21,Google ads,7892,,192,270,0.024328433857070453,1.40625
d5516dce-3f38-4b23-9e79-d6c9547a2fe6,Campaña 6,2024-01-29,Google ads,5636,,85,624,0.015081618168914124,7.341176470588235
74f10654-cc47-453f-81bb-c27a9af396cb,Campaña 7,2024-06-05,Google ads,4157,,333,677,0.08010584556170315,2.033033033033033
509d8fa6-0c5b-4e7b-b437-d2ce73d8aab6,Campaña 9,2024-03-21,Google ads,3693,,333,127,0.0901705930138099,0.3813813813813814
37b7b886-8655-401f-a463-81d3d5bf912e,Campaña 7,2024-02-12,Google ads,4627,,389,897,0.08407175275556517,2.3059125964010283
4dc1c120-ecfb-44ea-83d9-9b6847dd6433,Campaña 10,2024-03-01,Google ads,6450,,177,605,0.02744186046511628,3.4180790960451977
a0025373-0ba7-4104-9f5f-c9d9e758cf6c,Campaña 1,2024-06-12,Google ads,6592,,280,289,0.04247572815533981,1.0321428571428573
aeee3ca4-77d2-49fd-9459-462ad056d4af,Campaña 2,2024-01-21,Google ads,8392,,434,476,0.05171591992373689,1.096774193548387
b2a446e1-0331-48c6-9d54-b2fd87afa4e4,Campaña 9,2024-06-02,Google ads,2306,,495,732,0.21465741543798786,1.4787878787878788
18e7f1a0-c8a8-48f7-9f2c-5ded41c8756b,Campaña 10,2024-05-26,Google ads,6864,,308,458,0.04487179487179487,1.4870129870129871
75a87d04-69f8-438d-92d5-e0659674c7aa,Campaña 10,2024-04-17,Google ads,9901,,460,748,0.04645995354004646,1.626086956521739
59d8e3d5-77c0-4f89-ad63-d4c74606a4f5,Campaña 3,2024-06-07,Google ads,5413,,214,324,0.03953445409200074,1.514018691588785
a116addb-e289-40bb-90b9-7813fcef1b3c,Campaña 2,2024-01-09,Google ads,1663,,364,473,0.21888153938665064,1.2994505494505495
eb0bf717-300e-4fce-8d4d-f77203147e05,Campaña 8,2024-02-14,Google ads,2495,,282,791,0.11302605210420842,2.8049645390070923
afe0d2e9-a306-4199-9724-5685e481bcb8,Campaña 10,2024-01-20,Google ads,6232,,367,596,0.058889602053915274,1.6239782016348774
d3099d00-74eb-46de-9dcf-c19ca4875638,Campaña 8,2024-01-16,Google ads,7585,,101,367,0.013315754779169414,3.633663366336634
ddbb98c3-6394-4612-8ea1-aeba5e9dbe3c,Campaña 6,2024-05-02,Google ads,4581,,344,485,0.07509277450338354,1.4098837209302326
bcdf3f30-fe7b-49ce-b1a4-7cd324793b4b,Campaña 5,2024-05-15,Google ads,8554,,162,712,0.01893850830021043,4.395061728395062
71edf991-2ee3-4be4-bc19-6f5703dcc776,Campaña 1,2024-06-05,Google ads,4696,,489,180,0.10413117546848381,0.36809815950920244
457323c8-5654-440f-bf1d-4392f8d9a0c7,Campaña 2,2024-03-07,Google ads,1698,,162,101,0.09540636042402827,0.6234567901234568
7e7e6053-82e4-4a84-baea-5c1e9630d9c1,Campaña 1,2024-05-16,Google ads,5737,,269,665,0.046888617744465746,2.4721189591078065
bee7745c-c33f-40e7-bd95-028a9a648be0,Campaña 4,2024-04-20,Google ads,1854,,273,324,0.14724919093851133,1.1868131868131868
9cd43d1a-aa01-4d36-ba2b-2a41b26ab75b,Campaña 8,2024-04-12,Google ads,7528,,452,737,0.06004250797024442,1.6305309734513274
9d4e870c-c987-4b40-b0c4-2eaf0faf0d69,Campaña 8,2024-05-11,Google ads,6249,,102,783,0.01632261161785886,7.676470588235294
b0b12bc4-60dd-4ce2-986f-f1639f979d7b,Campaña 7,2024-03-06,Google ads,6791,,247,515,0.036371668384626715,2.08502024291498
e5e8e680-60cd-4e90-8335-c8ef8e5cd8f0,Campaña 2,2024-06-07,Google ads,5931,,488,302,0.08227954813690777,0.6188524590163934
d0f6b5c4-80a8-43a6-b764-87046ea956b1,Campaña 7,2024-02-02,Google ads,5218,,450,866,0.08623993867382139,1.9244444444444444
5c1c9ac0-61e7-4637-bf15-92f464c43d77,Campaña 4,2024-01-23,Google ads,5389,,329,936,0.06105028762293561,2.844984802431611
161c832c-0eaa-40fe-8d43-6ee196a0470c,Campaña 4,2024-03-17,Google ads,3931,,147,297,0.03739506486899008,2.020408163265306
4390238e-f7da-4eb6-a818-83955a7535b3,Campaña 8,2024-03-13,Google ads,8125,,444,610,0.054646153846153844,1.3738738738738738
7133469c-7e85-475e-ae9e-aa8fa2a50b70,Campaña 9,2024-05-20,Google ads,7287,,146,300,0.02003567997804309,2.0547945205479454
3132eb07-c3d7-470f-84fd-635c5dcd7dea,Campaña 9,2024-04-15,Google ads,5282,,375,563,0.07099583491101856,1.5013333333333334
e7064576-2ba4-497b-83e0-091c5f19006f,Campaña 1,2024-01-21,Google ads,1659,,301,502,0.18143459915611815,1.6677740863787376
ac04afa0-b204-4616-b166-093d661d2f8b,Campaña 5,2024-01-30,Google ads,2986,,196,247,0.06563965170797052,1.260204081632653
1d680410-7426-49a3-8c42-db1ab37ed2ac,Campaña 3,2024-04-05,Google ads,3911,,248,919,0.06341089235489644,3.7056451612903225
a650a4f3-7f51-47ba-80c5-32e973c84a0c,Campaña 4,2024-05-29,Google ads,9680,,466,739,0.0481404958677686,1.5858369098712446
e3b84379-770e-4684-980d-baf50dedbf16,Campaña 4,2024-05-28,Google ads,7694,,387,971,0.05029893423446842,2.509043927648579
c62476b0-b76a-4a60-b594-cff8e72dfd6d,Campaña 1,2024-02-17,Google ads,5736,,316,572,0.05509065550906555,1.8101265822784811
ed51593d-c11b-4ff7-9263-0bbb76204e62,Campaña 3,2024-05-13,Google ads,6534,,347,710,0.053106825834098564,2.0461095100864553
afd71e45-f4e9-4e58-ad46-1f01a9267e81,Campaña 8,2024-05-17,Google ads,1262,,301,243,0.23851030110935023,0.8073089700996677
2fcbb238-fc92-46c0-a66b-c58c6ac196bc,Campaña 8,2024-03-25,Google ads,9815,,109,980,0.01110545084055018,8.990825688073395
18bc34e8-35f0-4287-a392-b90370201360,Campaña 3,2024-04-25,Google ads,3049,,434,403,0.14234175139389965,0.9285714285714286
3e59b84e-e24e-4aec-8128-f628a6db9b22,Campaña 6,2024-03-08,Google ads,5548,,86,259,0.015501081470800288,3.011627906976744
fac266e7-6b42-460d-8360-42cac323e4c2,Campaña 9,2024-03-29,Google ads,8158,,58,332,0.007109585682765384,5.724137931034483
67fbc5d7-dbba-45da-b02b-066fa692ecc2,Campaña 2,2024-02-16,Google ads,4170,,196,915,0.04700239808153477,4.668367346938775
2c1ce7cd-75a1-4adf-bcdb-3f27f5a89d2c,Campaña 3,2024-03-01,Google ads,3255,,180,503,0.055299539170506916,2.7944444444444443
dd834323-ccd9-46f6-a042-bb4e71aa8262,Campaña 5,2024-05-30,Google ads,7295,,103,219,0.014119259766963673,2.1262135922330097
5d3ea0e5-fd50-4283-93cc-94925d36e817,Campaña 1,2024-02-24,Google ads,2648,,469,521,0.17711480362537765,1.1108742004264391
0086c2ad-4fad-48b5-87bf-a6e3ee3b0628,Campaña 4,2024-05-16,Google ads,5199,,389,353,0.07482208116945567,0.9074550128534704
89de498d-2528-4634-9b81-9ca2ff8996fe,Campaña 5,2024-02-13,Google ads,3557,,148,252,0.04160809671071127,1.7027027027027026
21b2f081-b915-46de-a20b-7981bd131ec0,Campaña 9,2024-01-05,Google ads,3961,,433,977,0.10931582933602625,2.25635103926097
3b54a11a-1a9c-4064-947e-cb016bf0d4ea,Campaña 4,2024-01-25,Google ads,5433,,243,921,0.0447266703478741,3.7901234567901234
a28da73e-1cdd-4a56-8c25-2be51c8b6e82,Campaña 3,2024-04-10,Google ads,1956,,218,260,0.1114519427402863,1.1926605504587156
f7a4bb32-1aed-42cc-a59c-1ff223398e2b,Campaña 1,2024-03-30,Google ads,6699,,338,497,0.05045529183460218,1.470414201183432
8a634b9a-3d7b-4e26-b198-35179c8cdd23,Campaña 9,2024-03-07,Google ads,5911,,453,603,0.07663677888682117,1.3311258278145695
bd38a910-b028-40dd-9134-ea2026aafc26,Campaña 9,2024-03-30,Google ads,7015,,441,234,0.06286528866714183,0.5306122448979592
91d8235f-7dd5-4d71-8fb2-0139cf6f1ec4,Campaña 6,2024-05-08,Google ads,2218,,450,739,0.20288548241659152,1.6422222222222222
6e466420-5409-46bb-837d-21e73e5a2f01,Campaña 10,2024-04-24,Google ads,5555,,492,982,0.08856885688568857,1.9959349593495934
af780c99-50b7-4a5b-bc4b-a17583c18c46,Campaña 8,2024-05-27,Google ads,4446,,71,849,0.015969410706252813,11.95774647887324
96cd3748-abb9-41c9-95b5-e98f838577d1,Campaña 8,2024-01-06,Google ads,2693,,87,329,0.032305978462681025,3.781609195402299
4d092b7b-0a61-4a3f-8be5-a08101c3fc04,Campaña 7,2024-03-17,Google ads,4436,,100,537,0.02254283137962128,5.37
ec3c40b6-a0a7-47ae-a0b9-3fc939973249,Campaña 8,2024-02-23,Google ads,6895,,332,126,0.048150833937635966,0.3795180722891566
73e791f2-665c-46bb-a158-6b2281d6cf5a,Campaña 10,2024-05-13,Google ads,1225,,326,897,0.26612244897959186,2.7515337423312882
95d26c1a-5873-46b0-8f17-0a21db6691cf,Campaña 2,2024-01-28,Google ads,8022,,497,580,0.06195462478184991,1.1670020120724347
96e0be88-53d6-4949-841e-8a8cd3595156,Campaña 8,2024-01-22,Google ads,8996,,353,758,0.039239662072032014,2.1473087818696883
b796d8ec-84b6-4f42-8535-1fd2636a7c54,Campaña 8,2024-01-05,Google ads,8683,,84,291,0.009674075780260279,3.4642857142857144
2d55daba-44f6-41df-bd0f-0974479f2576,Campaña 4,2024-04-04,Google ads,8679,,66,271,0.0076045627376425855,4.106060606060606
f653cb38-7998-4098-b8e5-c0208770359b,Campaña 2,2024-03-04,Google ads,3205,,95,472,0.029641185647425898,4.968421052631579
97fb3a80-d207-4fff-8302-9c994be3414c,Campaña 8,2024-02-09,Google ads,2060,,329,448,0.15970873786407766,1.3617021276595744
b6c47061-e918-4174-9cc9-12ea4c22fac6,Campaña 10,2024-02-02,Google ads,1301,,230,706,0.1767870868562644,3.0695652173913044
967f357c-efa1-4865-9d96-f266781f1f78,Campaña 7,2024-05-18,Google ads,4170,,237,215,0.05683453237410072,0.9071729957805907
9133ba48-6c5b-4119-bf85-660a32f5e56c,Campaña 10,2024-04-22,Google ads,1190,,302,260,0.253781512605042,0.8609271523178808
4a4e4c49-beb0-45e7-b0b6-886a00068b80,Campaña 3,2024-02-25,Google ads,4327,,372,227,0.08597180494568986,0.6102150537634409
368303f8-94e6-434d-9856-09d2a748412a,Campaña 1,2024-01-30,Google ads,2816,,272,665,0.09659090909090909,2.4448529411764706
13fabb5f-f3af-4bfb-99b5-e0a2b0e92623,Campaña 8,2024-01-16,Google ads,1569,,372,971,0.23709369024856597,2.610215053763441
7dad4c4e-de93-4452-bb32-fc8fb0ad0eb1,Campaña 6,2024-02-14,Google ads,3733,,329,725,0.08813286900616127,2.2036474164133737
0a9a1f86-7164-4d6a-a4e5-ea6296af1047,Campaña 4,2024-06-12,Google ads,8455,,480,953,0.05677114133648729,1.9854166666666666
9ede8b3e-5e83-41a3-9607-d58846fb9d38,Campaña 4,2024-06-10,Google ads,2686,,499,738,0.18577810871183917,1.4789579158316633
382e78bb-36da-476a-9857-1b47582044ef,Campaña 3,2024-04-24,Google ads,1154,,435,884,0.37694974003466203,2.032183908045977
ca332a67-a380-46a0-b880-159c91f0106f,Campaña 9,2024-02-06,Google ads,9096,,442,910,0.04859278803869833,2.0588235294117645
141aa7d0-2dd0-43f9-a214-45489893f99a,Campaña 10,2024-02-20,Google ads,8343,,88,576,0.010547764593072037,6.545454545454546
bd914bb2-5a48-4bc6-917b-e66977b9ee93,Campaña 1,2024-03-28,Google ads,6801,,296,637,0.04352301132186443,2.152027027027027
bdd3335d-dbd5-4aa6-befb-a4ef577ff21b,Campaña 7,2024-05-19,Google ads,6986,,355,507,0.050815917549384484,1.4281690140845071
3baedda8-09a7-456c-9e3c-d798e62a2d2d,Campaña 7,2024-06-04,Google ads,9716,,365,605,0.03756689995883079,1.6575342465753424
df68d0b7-3b77-48e6-80a4-e91e8b38b4df,Campaña 10,2024-03-15,Google ads,3950,,362,135,0.09164556962025316,0.3729281767955801
136372be-bc6a-414d-bbfd-546f94c0a396,Campaña 8,2024-01-26,Google ads,5780,,69,420,0.01193771626297578,6.086956521739131
d32482ae-a8b4-4061-a357-81fcbf81f4c9,Campaña 1,2024-03-27,Google ads,7655,,449,753,0.05865447419986937,1.6770601336302895
562d4219-bf40-475e-8055-26b565d26ba2,Campaña 8,2024-05-21,Google ads,7002,,192,191,0.027420736932305057,0.9947916666666666
0a0619a7-11f5-4d8e-b1f9-58e234c790f3,Campaña 1,2024-03-16,Google ads,6919,,264,953,0.03815580286168521,3.609848484848485
08d814fe-57d1-455e-9b71-8b4094b6d4a7,Campaña 4,2024-01-29,Google ads,5146,,202,797,0.039253789350952195,3.9455445544554455
c310fd07-e1b7-48f4-b0e1-9c883e150523,Campaña 5,2024-02-27,Google ads,1574,,239,224,0.15184243964421856,0.9372384937238494
5dac4988-1a6a-4483-995d-98d24dca5e92,Campaña 10,2024-05-06,Google ads,7293,,363,669,0.049773755656108594,1.8429752066115703
ac2831ed-4e4b-4fd1-8613-a8571b7be38b,Campaña 2,2024-03-16,Google ads,8509,,354,791,0.04160300857915149,2.2344632768361583
6b967ad9-9b0b-46ec-9d7a-7aa0f2dc6031,Campaña 8,2024-04-14,Google ads,5777,,375,882,0.0649125843863597,2.352
05f618b5-56c9-4f86-bc76-33d84719c32f,Campaña 2,2024-04-06,Google ads,3491,,150,363,0.042967631051274706,2.42
3a97a036-b6a4-48c8-8331-2214aec39eac,Campaña 7,2024-05-07,Google ads,4124,,109,719,0.026430649854510185,6.5963302752293576
be29f5fe-de4f-4eea-9dfc-9caf407003f4,Campaña 5,2024-06-09,Google ads,1004,,152,295,0.15139442231075698,1.9407894736842106
f94d400b-1deb-4874-bdaa-aa6976c2a8ef,Campaña 4,2024-03-30,Google ads,5869,,414,983,0.07054012608621571,2.3743961352657004
38335581-29ab-44f4-989d-5a51b4c13f9c,Campaña 1,2024-02-24,Google ads,5142,,404,922,0.07856865033061065,2.282178217821782
1b0c74e8-38a5-4cfa-9544-612513050ada,Campaña 5,2024-05-28,Google ads,8079,,357,755,0.044188637207575196,2.11484593837535
4c09680b-b579-447b-aad5-cf4fa4a3149c,Campaña 4,2024-01-24,Google ads,5465,,173,205,0.031655992680695334,1.1849710982658959
5aee5cf7-543b-4b5a-b9d2-cffe9a981454,Campaña 7,2024-04-07,Google ads,2693,,196,756,0.0727812848124768,3.857142857142857
1f2c2cf6-ef68-4b08-9cb0-2593e8ebb2c2,Campaña 4,2024-04-18,Google ads,9311,,368,886,0.039523144667597467,2.407608695652174
068795de-0d53-4453-9844-1b4c0a21f2e5,Campaña 2,2024-03-17,Google ads,6177,,488,445,0.07900275214505423,0.9118852459016393
aab55182-20d8-4462-964d-ed9c80ba9da3,Campaña 10,2024-02-14,Google ads,9932,,166,929,0.01671365283930729,5.596385542168675
e6c7fc64-06af-4928-a9c1-98f788545607,Campaña 5,2024-02-17,Google ads,3838,,176,492,0.04585721730067743,2.7954545454545454
8a458fb2-94f0-4943-9fb8-e5286caf5bb4,Campaña 6,2024-03-04,Google ads,2931,,178,157,0.06073012623677926,0.8820224719101124
183b96df-c1d6-43cd-a909-e832f274afd2,Campaña 3,2024-02-26,Google ads,1512,,288,901,0.19047619047619047,3.1284722222222223
673ef8bd-d0b3-4581-86db-cfca73bb28de,Campaña 8,2024-05-23,Google ads,8805,,167,659,0.01896649630891539,3.946107784431138
f47e8444-7387-41ef-828c-7a5ff88aa6a9,Campaña 10,2024-03-08,Google ads,4672,,286,984,0.061215753424657536,3.4405594405594404
192321f0-1cb1-4380-b698-a6d9586ad2fc,Campaña 4,2024-02-21,Google ads,4343,,238,803,0.05480082892010131,3.3739495798319328
09cd401b-8846-483e-82c6-b3557b4aa861,Campaña 7,2024-05-12,Google ads,1580,,327,960,0.2069620253164557,2.9357798165137616
224440b6-f8cc-4f9a-b79f-40a01753c75a,Campaña 9,2024-03-06,Google ads,9130,,125,253,0.013691128148959474,2.024
98f080a3-bdb9-4b58-a23d-9ffaafab34f6,Campaña 5,2024-04-19,Google ads,2679,,484,185,0.18066442702500934,0.3822314049586777
bb6179e2-166f-4b68-8ca2-57d7ee000a70,Campaña 8,2024-03-25,Google ads,3744,,334,319,0.08920940170940171,0.9550898203592815
a3d43ac2-8167-4078-a751-7bdc6db08b9e,Campaña 10,2024-04-25,Google ads,6188,,96,193,0.015513897866839044,2.0104166666666665
54839672-72d8-41d6-9873-05f03cccd575,Campaña 6,2024-01-08,Google ads,7617,,481,440,0.06314822108441644,0.9147609147609148
94185056-da57-44dd-9c13-0cf1ce3a14e5,Campaña 5,2024-01-25,Google ads,8421,,271,456,0.03218145113406959,1.6826568265682658
a6696695-21c2-4424-9936-f76d89bf332b,Campaña 1,2024-01-24,Google ads,6881,,59,857,0.008574335125708472,14.525423728813559
b3528dd8-06ca-4f07-8b3f-8fb7d24da7a0,Campaña 9,2024-04-06,Google ads,3849,,229,322,0.0594959729799948,1.4061135371179039
88fab310-2a05-499a-be79-46a4628f1ebf,Campaña 2,2024-05-02,Google ads,7905,,196,541,0.024794433902593296,2.760204081632653
66d3181c-0eab-4a71-aaac-732049e327ad,Campaña 6,2024-05-26,Google ads,5611,,65,891,0.011584387809659598,13.707692307692307
71744d12-d6d4-48ab-b064-ed5248b01d7f,Campaña 5,2024-05-30,Google ads,9527,,296,357,0.031069591686784928,1.2060810810810811
9792a531-3f30-4a22-bb25-71a5fb9bdc42,Campaña 8,2024-05-14,Google ads,7303,,389,763,0.05326578118581405,1.961439588688946
5a4edaf4-2ff8-465c-ae4d-7e59700b751b,Campaña 8,2024-04-15,Google ads,7833,,212,479,0.02706498148857398,2.259433962264151
acba1674-1585-4ff0-af2a-83a3bdbedbad,Campaña 5,2024-06-08,Google ads,5000,,494,790,0.0988,1.5991902834008098
8f598838-5411-478d-b23c-eca2756f6395,Campaña 10,2024-05-20,Google ads,6732,,317,934,0.04708853238265003,2.946372239747634
e5de53ac-8afd-4ecf-af60-74712ee0d210,Campaña 4,2024-02-12,Google ads,6536,,217,941,0.033200734394124846,4.336405529953917
9e118a49-2031-4336-bc89-0fe91d8bc1d6,Campaña 4,2024-03-11,Google ads,2066,,93,384,0.04501452081316554,4.129032258064516
bf92ce21-2f90-4835-95c8-f475bcc90d23,Campaña 8,2024-04-08,Google ads,5107,,144,401,0.028196592911689838,2.7847222222222223
7c391343-5af2-4bf4-9b08-4e35c8d3855e,Campaña 1,2024-03-05,Google ads,9945,,84,826,0.008446455505279034,9.833333333333334
48aade9d-9a4e-4cd8-adc0-9389376b5c84,Campaña 7,2024-05-07,Google ads,9967,,142,701,0.014247015149994983,4.936619718309859
cd0808c1-ddc8-49f3-932f-769669381a86,Campaña 7,2024-06-03,Google ads,1417,,164,716,0.11573747353563868,4.365853658536586
78ad6e4b-cb9d-4f49-a349-6b46a27c414b,Campaña 10,2024-02-08,Google ads,4974,,245,925,0.049256131885806194,3.7755102040816326
a7fb8cb3-8b32-4eb1-98c2-7fedad25b6d8,Campaña 10,2024-05-16,Google ads,8668,,163,592,0.018804799261652055,3.6319018404907975
aec55a65-8a95-4c06-bcfc-a632f80dcfd1,Campaña 5,2024-05-09,Google ads,1412,,425,519,0.3009915014164306,1.2211764705882353
4ca339ae-bca1-45fc-b905-26ba834f19b6,Campaña 5,2024-02-22,Google ads,1728,,326,860,0.1886574074074074,2.638036809815951
da5f687d-47cf-4c76-a954-f451825d7989,Campaña 2,2024-01-07,Google ads,9867,,443,968,0.04489713185365359,2.18510158013544
8050290c-4d6a-41de-b0e0-6c72c52eee9f,Campaña 6,2024-01-01,Google ads,3504,,457,291,0.13042237442922375,0.6367614879649891
9b423b43-f5b6-4516-ac7c-29af35729e90,Campaña 6,2024-02-08,Google ads,3786,,226,198,0.05969360802958267,0.8761061946902655
